File Name,Chunk Size (MB),Number of Chunks,Run Time (Seconds)
,656M, Num_Chunks:6,21.8270
,678M, Num_Chunks:6,25.6510
,656M, Num_Chunks:6,25.3570
,656M, Num_Chunks:6,25.3962
,678M, Num_Chunks:6,33.5199
,656M, Num_Chunks:6,26.5397
,678M, Num_Chunks:6,38.2754
,657M, Num_Chunks:6,28.3258
,679M, Num_Chunks:6,28.7798
,657M, Num_Chunks:6,25.8436
,679M, Num_Chunks:6,34.9582
,657M, Num_Chunks:6,27.1793
,657M, Num_Chunks:6,21.0947
,679M, Num_Chunks:6,40.4689
,657M, Num_Chunks:6,21.8275
,679M, Num_Chunks:6,33.5548
,657M, Num_Chunks:6,32.2182
,679M, Num_Chunks:6,28.7710
,657M, Num_Chunks:6,29.2362
,679M, Num_Chunks:6,37.6449
,657M, Num_Chunks:6,30.1922
,679M, Num_Chunks:6,31.1611
,657M, Num_Chunks:6,31.1693
,657M, Num_Chunks:6,26.7056
,679M, Num_Chunks:6,26.7498
,658M, Num_Chunks:6,34.5008
,679M, Num_Chunks:6,34.4649
,658M, Num_Chunks:6,25.5460
,679M, Num_Chunks:6,31.7185
,658M, Num_Chunks:6,40.1082
,680M, Num_Chunks:6,34.0500
,658M, Num_Chunks:6,29.4686
,680M, Num_Chunks:6,29.3695
,658M, Num_Chunks:6,25.6192
,680M, Num_Chunks:6,42.0126
,658M, Num_Chunks:6,22.7070
,680M, Num_Chunks:6,33.3753
,658M, Num_Chunks:6,28.4378
,658M, Num_Chunks:6,24.8368
,680M, Num_Chunks:6,32.4371
,680M, Num_Chunks:6,24.0121
,658M, Num_Chunks:6,31.8899
,680M, Num_Chunks:6,37.2857
,658M, Num_Chunks:6,35.6505
,680M, Num_Chunks:6,31.1357
,659M, Num_Chunks:6,38.1046
,659M, Num_Chunks:6,22.7855
,680M, Num_Chunks:6,35.4406
,659M, Num_Chunks:6,32.0061
,680M, Num_Chunks:6,32.8739
,659M, Num_Chunks:6,24.9765
,681M, Num_Chunks:6,24.9375
,659M, Num_Chunks:6,27.0290
,681M, Num_Chunks:6,27.2769
,659M, Num_Chunks:6,30.2827
,681M, Num_Chunks:6,31.8661
,659M, Num_Chunks:6,28.3744
,681M, Num_Chunks:6,27.1175
,681M, Num_Chunks:6,28.3304
,659M, Num_Chunks:6,35.4595
,659M, Num_Chunks:6,23.6604
,681M, Num_Chunks:6,41.3205
,659M, Num_Chunks:6,23.7938
,681M, Num_Chunks:6,29.5649
,660M, Num_Chunks:6,30.3800
,681M, Num_Chunks:6,22.9902
,660M, Num_Chunks:6,21.8340
,660M, Num_Chunks:6,21.1594
,681M, Num_Chunks:6,33.4929
,660M, Num_Chunks:6,21.6783
,681M, Num_Chunks:6,31.1265
,660M, Num_Chunks:6,22.5511
,682M, Num_Chunks:6,33.5362
,660M, Num_Chunks:6,26.9638
,682M, Num_Chunks:6,26.8813
,660M, Num_Chunks:6,41.8820
,682M, Num_Chunks:6,35.4484
,660M, Num_Chunks:6,26.5053
,682M, Num_Chunks:6,28.4494
,660M, Num_Chunks:6,28.3328
,660M, Num_Chunks:6,27.7423
,682M, Num_Chunks:6,33.7158
,682M, Num_Chunks:6,27.8876
,661M, Num_Chunks:6,34.4331
,661M, Num_Chunks:6,23.8036
,682M, Num_Chunks:6,40.1450
,661M, Num_Chunks:6,25.8823
,682M, Num_Chunks:6,25.1840
,661M, Num_Chunks:6,24.7603
,682M, Num_Chunks:6,21.9658
,661M, Num_Chunks:6,22.6482
,682M, Num_Chunks:6,27.2588
,661M, Num_Chunks:6,23.5356
,661M, Num_Chunks:6,27.6241
,661M, Num_Chunks:6,21.4473
,661M, Num_Chunks:6,27.7097
,661M, Num_Chunks:6,26.2890
,662M, Num_Chunks:6,29.2397
,662M, Num_Chunks:6,23.5603
,662M, Num_Chunks:6,30.3291
,662M, Num_Chunks:6,23.2205
,662M, Num_Chunks:6,23.0808
,662M, Num_Chunks:6,30.9995
,662M, Num_Chunks:6,22.0357
,662M, Num_Chunks:6,23.5489
,662M, Num_Chunks:6,27.6749
,662M, Num_Chunks:6,22.0679
,663M, Num_Chunks:6,24.2435
,663M, Num_Chunks:6,21.9406
,663M, Num_Chunks:6,27.0708
,663M, Num_Chunks:6,25.3612
,663M, Num_Chunks:6,21.8852
,663M, Num_Chunks:6,37.1989
,663M, Num_Chunks:6,21.8885
,663M, Num_Chunks:6,24.1157
,663M, Num_Chunks:6,24.0791
,663M, Num_Chunks:6,30.4749
,664M, Num_Chunks:6,23.2232
,664M, Num_Chunks:6,24.4568
,664M, Num_Chunks:6,21.8958
,664M, Num_Chunks:6,30.7813
,664M, Num_Chunks:6,21.9304
,664M, Num_Chunks:6,30.9130
,664M, Num_Chunks:6,23.6935
,664M, Num_Chunks:6,25.2878
,664M, Num_Chunks:6,28.4705
,664M, Num_Chunks:6,23.7124
,665M, Num_Chunks:6,23.8552
,665M, Num_Chunks:6,21.3964
,665M, Num_Chunks:6,24.4758
,665M, Num_Chunks:6,23.4286
,665M, Num_Chunks:6,21.9747
,665M, Num_Chunks:6,21.6911
,665M, Num_Chunks:6,21.8972
,665M, Num_Chunks:6,29.4652
,665M, Num_Chunks:6,27.6048
,665M, Num_Chunks:6,26.4013
,666M, Num_Chunks:6,25.2285
,666M, Num_Chunks:6,21.5696
,666M, Num_Chunks:6,29.4487
,666M, Num_Chunks:6,25.8287
,666M, Num_Chunks:6,32.8071
,666M, Num_Chunks:6,28.0717
,666M, Num_Chunks:6,23.7382
,666M, Num_Chunks:6,31.5664
,666M, Num_Chunks:6,23.2573
,666M, Num_Chunks:6,26.1590
,667M, Num_Chunks:6,26.4163
,667M, Num_Chunks:6,29.4923
,667M, Num_Chunks:6,25.1921
,667M, Num_Chunks:6,30.3647
,667M, Num_Chunks:6,25.4492
,667M, Num_Chunks:6,27.1434
,667M, Num_Chunks:6,30.1154
,667M, Num_Chunks:6,24.4782
,667M, Num_Chunks:6,29.9375
,667M, Num_Chunks:6,21.8576
,668M, Num_Chunks:6,28.3969
,668M, Num_Chunks:6,30.0700
,668M, Num_Chunks:6,21.5085
,668M, Num_Chunks:6,25.8335
,668M, Num_Chunks:6,23.6233
,668M, Num_Chunks:6,22.5101
,668M, Num_Chunks:6,21.8159
,668M, Num_Chunks:6,23.3759
,668M, Num_Chunks:6,25.5025
,668M, Num_Chunks:6,26.1735
,669M, Num_Chunks:6,30.3676
,669M, Num_Chunks:6,30.5494
,669M, Num_Chunks:6,21.5511
,669M, Num_Chunks:6,22.2844
,669M, Num_Chunks:6,24.7213
,669M, Num_Chunks:6,21.9437
,669M, Num_Chunks:6,27.2706
,669M, Num_Chunks:6,37.5048
,669M, Num_Chunks:6,21.9531
,669M, Num_Chunks:6,24.0796
,670M, Num_Chunks:6,29.2292
,670M, Num_Chunks:6,23.8345
,670M, Num_Chunks:6,22.2620
,670M, Num_Chunks:6,21.3171
,670M, Num_Chunks:6,35.9272
,670M, Num_Chunks:6,25.2401
,670M, Num_Chunks:6,21.3110
,670M, Num_Chunks:6,22.6806
,670M, Num_Chunks:6,21.8377
,670M, Num_Chunks:6,27.0304
,671M, Num_Chunks:6,22.3760
,671M, Num_Chunks:6,30.9775
,671M, Num_Chunks:6,21.7272
,671M, Num_Chunks:6,25.9275
,671M, Num_Chunks:6,27.2471
,671M, Num_Chunks:6,21.6126
,671M, Num_Chunks:6,37.2984
,671M, Num_Chunks:6,21.3927
,671M, Num_Chunks:6,27.6883
,671M, Num_Chunks:6,23.1164
,672M, Num_Chunks:6,25.7198
,672M, Num_Chunks:6,30.5196
,672M, Num_Chunks:6,26.8560
,672M, Num_Chunks:6,23.5952
,672M, Num_Chunks:6,29.9530
,672M, Num_Chunks:6,21.3253
,672M, Num_Chunks:6,31.1574
,672M, Num_Chunks:6,22.9744
,672M, Num_Chunks:6,21.4733
,672M, Num_Chunks:6,28.0453
,673M, Num_Chunks:6,21.2504
,673M, Num_Chunks:6,22.4482
,673M, Num_Chunks:6,23.7219
,673M, Num_Chunks:6,23.9843
,673M, Num_Chunks:6,40.1453
,673M, Num_Chunks:6,23.2569
,673M, Num_Chunks:6,27.5321
,673M, Num_Chunks:6,29.5186
,673M, Num_Chunks:6,22.9161
,673M, Num_Chunks:6,31.1735
,674M, Num_Chunks:6,21.8828
,674M, Num_Chunks:6,29.3684
,674M, Num_Chunks:6,28.6382
,674M, Num_Chunks:6,22.8406
,674M, Num_Chunks:6,23.9386
,674M, Num_Chunks:6,23.9300
,674M, Num_Chunks:6,23.1556
,674M, Num_Chunks:6,22.7374
,674M, Num_Chunks:6,21.8855
,674M, Num_Chunks:6,22.1439
,675M, Num_Chunks:6,31.5697
,675M, Num_Chunks:6,23.6861
,675M, Num_Chunks:6,37.4578
,675M, Num_Chunks:6,23.2816
,675M, Num_Chunks:6,28.5845
,675M, Num_Chunks:6,27.6348
,675M, Num_Chunks:6,21.9953
,675M, Num_Chunks:6,28.1841
,675M, Num_Chunks:6,25.5813
,675M, Num_Chunks:6,21.6439
,676M, Num_Chunks:6,28.8396
,676M, Num_Chunks:6,28.2931
,676M, Num_Chunks:6,22.0632
,676M, Num_Chunks:6,31.0915
,676M, Num_Chunks:6,28.0922
,676M, Num_Chunks:6,25.3233
,676M, Num_Chunks:6,21.9842
,676M, Num_Chunks:6,24.5760
,676M, Num_Chunks:6,24.2981
,676M, Num_Chunks:6,37.6975
,677M, Num_Chunks:6,30.8741
,677M, Num_Chunks:6,22.2366
,677M, Num_Chunks:6,23.1055
,677M, Num_Chunks:6,31.7539
,677M, Num_Chunks:6,28.4979
,677M, Num_Chunks:6,22.1226
,677M, Num_Chunks:6,26.9669
,677M, Num_Chunks:6,23.1328
,677M, Num_Chunks:6,31.1133
,677M, Num_Chunks:6,28.5318
,678M, Num_Chunks:6,24.1076
,678M, Num_Chunks:6,29.1945
,678M, Num_Chunks:6,22.0914
,678M, Num_Chunks:6,21.9373
,678M, Num_Chunks:6,36.0203
,678M, Num_Chunks:6,24.0843
,678M, Num_Chunks:6,22.1204
,678M, Num_Chunks:6,21.5503
,678M, Num_Chunks:6,26.9989
,678M, Num_Chunks:6,31.5624
,679M, Num_Chunks:6,31.8568
,679M, Num_Chunks:6,29.9606
,679M, Num_Chunks:6,28.5720
,679M, Num_Chunks:6,31.1574
,679M, Num_Chunks:6,22.1953
,679M, Num_Chunks:6,22.1882
,679M, Num_Chunks:6,31.1564
,679M, Num_Chunks:6,28.6051
,679M, Num_Chunks:6,28.3586
,679M, Num_Chunks:6,30.6335
,680M, Num_Chunks:6,27.3222
,680M, Num_Chunks:6,21.6280
,680M, Num_Chunks:6,29.7014
,680M, Num_Chunks:6,31.5706
,680M, Num_Chunks:6,22.1439
,680M, Num_Chunks:6,22.3027
,680M, Num_Chunks:6,24.8642
,680M, Num_Chunks:6,32.6401
,680M, Num_Chunks:6,31.1946
,680M, Num_Chunks:6,22.3441
,681M, Num_Chunks:6,31.8177
,681M, Num_Chunks:6,21.9041
,681M, Num_Chunks:6,37.1969
,681M, Num_Chunks:6,27.9490
,681M, Num_Chunks:6,27.4364
,681M, Num_Chunks:6,28.1158
,681M, Num_Chunks:6,31.4383
,681M, Num_Chunks:6,30.7171
,681M, Num_Chunks:6,21.5624
,681M, Num_Chunks:6,27.9474
,682M, Num_Chunks:6,25.0067
,682M, Num_Chunks:6,29.4715
,682M, Num_Chunks:6,29.8734
,682M, Num_Chunks:6,22.7549
,682M, Num_Chunks:6,23.3049
,682M, Num_Chunks:6,23.5905
,682M, Num_Chunks:6,21.6150
,682M, Num_Chunks:6,24.6180
,682M, Num_Chunks:6,25.3875
,682M, Num_Chunks:6,25.1142
