File Name,Chunk Size (MB),Number of Chunks,Run Time (Seconds)
,393M, Num_Chunks:10,19.0961
,393M, Num_Chunks:10,19.4892
,393M, Num_Chunks:10,18.5300
,393M, Num_Chunks:10,25.1769
,393M, Num_Chunks:10,20.1638
,393M, Num_Chunks:10,24.1527
,393M, Num_Chunks:10,27.1558
,393M, Num_Chunks:10,26.2385
,394M, Num_Chunks:10,28.9799
,394M, Num_Chunks:10,21.0823
,394M, Num_Chunks:10,28.0147
,394M, Num_Chunks:10,17.7412
,394M, Num_Chunks:10,21.1274
,394M, Num_Chunks:10,29.0539
,394M, Num_Chunks:10,26.3138
,394M, Num_Chunks:10,31.8218
,394M, Num_Chunks:10,23.0164
,394M, Num_Chunks:10,20.1366
,395M, Num_Chunks:10,22.7867
,395M, Num_Chunks:10,26.2250
,395M, Num_Chunks:10,19.9543
,395M, Num_Chunks:10,26.0798
,395M, Num_Chunks:10,18.8206
,395M, Num_Chunks:10,19.3115
,395M, Num_Chunks:10,24.4257
,395M, Num_Chunks:10,25.8467
,395M, Num_Chunks:10,15.7535
,395M, Num_Chunks:10,15.5763
,396M, Num_Chunks:10,25.5160
,396M, Num_Chunks:10,26.6657
,396M, Num_Chunks:10,21.8010
,396M, Num_Chunks:10,18.9932
,396M, Num_Chunks:10,24.0609
,396M, Num_Chunks:10,24.6034
,396M, Num_Chunks:10,21.5272
,396M, Num_Chunks:10,26.1920
,396M, Num_Chunks:10,27.0561
,396M, Num_Chunks:10,19.5350
,397M, Num_Chunks:10,23.6164
,397M, Num_Chunks:10,27.8105
,397M, Num_Chunks:10,24.3673
,397M, Num_Chunks:10,21.8710
,397M, Num_Chunks:10,26.1349
,397M, Num_Chunks:10,17.9051
,397M, Num_Chunks:10,20.6350
,397M, Num_Chunks:10,29.9658
,397M, Num_Chunks:10,23.7213
,397M, Num_Chunks:10,20.2069
,398M, Num_Chunks:10,26.0234
,398M, Num_Chunks:10,19.6779
,398M, Num_Chunks:10,20.3874
,398M, Num_Chunks:10,27.6568
,398M, Num_Chunks:10,17.4712
,398M, Num_Chunks:10,22.2547
,398M, Num_Chunks:10,17.3900
,398M, Num_Chunks:10,23.0850
,398M, Num_Chunks:10,25.6236
,398M, Num_Chunks:10,21.9762
,399M, Num_Chunks:10,27.6408
,399M, Num_Chunks:10,19.8572
,399M, Num_Chunks:10,18.6371
,399M, Num_Chunks:10,28.6689
,399M, Num_Chunks:10,22.0662
,399M, Num_Chunks:10,23.5546
,399M, Num_Chunks:10,26.8998
,399M, Num_Chunks:10,21.4272
,399M, Num_Chunks:10,20.2262
,399M, Num_Chunks:10,29.2552
,400M, Num_Chunks:10,22.6652
,400M, Num_Chunks:10,18.8349
,400M, Num_Chunks:10,17.6572
,400M, Num_Chunks:10,19.6232
,400M, Num_Chunks:10,22.5177
,400M, Num_Chunks:10,19.7714
,400M, Num_Chunks:10,25.6065
,400M, Num_Chunks:10,26.2284
,400M, Num_Chunks:10,22.3823
,400M, Num_Chunks:10,24.2685
,401M, Num_Chunks:10,31.9887
,401M, Num_Chunks:10,20.8265
,401M, Num_Chunks:10,19.9697
,401M, Num_Chunks:10,27.1344
,401M, Num_Chunks:10,20.5727
,401M, Num_Chunks:10,17.5928
,401M, Num_Chunks:10,26.9328
,401M, Num_Chunks:10,21.6668
,401M, Num_Chunks:10,25.8599
,401M, Num_Chunks:10,22.8958
,402M, Num_Chunks:10,28.1182
,402M, Num_Chunks:10,21.3250
,402M, Num_Chunks:10,17.9135
,402M, Num_Chunks:10,19.6735
,402M, Num_Chunks:10,23.7654
,402M, Num_Chunks:10,19.6641
,402M, Num_Chunks:10,19.4518
,402M, Num_Chunks:10,18.2210
,402M, Num_Chunks:10,24.4710
,402M, Num_Chunks:10,18.1089
,403M, Num_Chunks:10,22.2986
,403M, Num_Chunks:10,22.6956
,403M, Num_Chunks:10,24.7300
,403M, Num_Chunks:10,22.1004
,403M, Num_Chunks:10,31.1200
,403M, Num_Chunks:10,17.8715
,403M, Num_Chunks:10,29.5354
,403M, Num_Chunks:10,27.0369
,403M, Num_Chunks:10,24.9471
,403M, Num_Chunks:10,19.1095
,404M, Num_Chunks:10,21.3297
,404M, Num_Chunks:10,21.5999
,404M, Num_Chunks:10,26.7095
,404M, Num_Chunks:10,20.6909
,404M, Num_Chunks:10,30.1872
,404M, Num_Chunks:10,23.0518
,404M, Num_Chunks:10,28.0646
,404M, Num_Chunks:10,29.6929
,404M, Num_Chunks:10,27.1060
,404M, Num_Chunks:10,15.7298
,405M, Num_Chunks:10,24.3561
,405M, Num_Chunks:10,18.5428
,405M, Num_Chunks:10,20.6593
,405M, Num_Chunks:10,21.0387
,405M, Num_Chunks:10,21.6266
,405M, Num_Chunks:10,15.5541
,405M, Num_Chunks:10,19.8429
,405M, Num_Chunks:10,26.5362
,405M, Num_Chunks:10,24.9205
,405M, Num_Chunks:10,20.0614
,406M, Num_Chunks:10,24.8864
,406M, Num_Chunks:10,21.7669
,406M, Num_Chunks:10,26.9326
,406M, Num_Chunks:10,23.2632
,406M, Num_Chunks:10,19.1111
,406M, Num_Chunks:10,21.0549
,406M, Num_Chunks:10,23.0414
,406M, Num_Chunks:10,19.8559
,406M, Num_Chunks:10,19.3536
,406M, Num_Chunks:10,16.5268
,407M, Num_Chunks:10,29.3342
,407M, Num_Chunks:10,22.7385
,407M, Num_Chunks:10,23.7461
,407M, Num_Chunks:10,17.4861
,407M, Num_Chunks:10,28.1457
,407M, Num_Chunks:10,24.8436
,407M, Num_Chunks:10,19.1119
,407M, Num_Chunks:10,16.6966
,407M, Num_Chunks:10,16.5743
,407M, Num_Chunks:10,21.5546
,408M, Num_Chunks:10,16.5193
,408M, Num_Chunks:10,16.0742
,408M, Num_Chunks:10,19.9022
,408M, Num_Chunks:10,16.1627
,408M, Num_Chunks:10,24.0724
,408M, Num_Chunks:10,20.6028
,408M, Num_Chunks:10,22.2886
,408M, Num_Chunks:10,25.7005
,408M, Num_Chunks:10,16.6875
,408M, Num_Chunks:10,16.5009
,409M, Num_Chunks:10,21.9225
,409M, Num_Chunks:10,29.5071
,409M, Num_Chunks:10,20.0408
,409M, Num_Chunks:10,26.9294
,409M, Num_Chunks:10,20.9258
,409M, Num_Chunks:10,21.3812
,409M, Num_Chunks:10,25.4760
,409M, Num_Chunks:10,20.5226
,409M, Num_Chunks:10,16.7538
,409M, Num_Chunks:10,16.8977
,410M, Num_Chunks:9,25.7885
,410M, Num_Chunks:9,22.4919
,410M, Num_Chunks:9,24.3713
,410M, Num_Chunks:9,21.3243
,410M, Num_Chunks:9,22.5929
,410M, Num_Chunks:9,29.2634
,410M, Num_Chunks:9,22.8314
,410M, Num_Chunks:9,20.9239
,410M, Num_Chunks:9,18.1344
,410M, Num_Chunks:9,18.0500
,411M, Num_Chunks:9,18.6207
,411M, Num_Chunks:9,20.7772
,411M, Num_Chunks:9,20.0644
,411M, Num_Chunks:9,17.1963
,411M, Num_Chunks:9,25.5430
,411M, Num_Chunks:9,25.4194
,411M, Num_Chunks:9,23.6707
,411M, Num_Chunks:9,22.1942
,411M, Num_Chunks:9,21.3902
,411M, Num_Chunks:9,21.1026
,412M, Num_Chunks:9,20.2720
,412M, Num_Chunks:9,31.2421
,412M, Num_Chunks:9,24.1100
,412M, Num_Chunks:9,21.1510
,412M, Num_Chunks:9,27.4998
,412M, Num_Chunks:9,24.9816
,412M, Num_Chunks:9,19.9055
,412M, Num_Chunks:9,22.6353
,412M, Num_Chunks:9,23.3904
,412M, Num_Chunks:9,21.2605
,413M, Num_Chunks:9,21.3113
,413M, Num_Chunks:9,21.5997
,413M, Num_Chunks:9,26.7644
,413M, Num_Chunks:9,18.6354
,413M, Num_Chunks:9,20.5369
,413M, Num_Chunks:9,19.4080
,413M, Num_Chunks:9,29.4667
,413M, Num_Chunks:9,19.1070
,413M, Num_Chunks:9,29.2531
,413M, Num_Chunks:9,24.2720
,414M, Num_Chunks:9,25.1366
,414M, Num_Chunks:9,19.8905
,414M, Num_Chunks:9,23.5537
,414M, Num_Chunks:9,24.9674
,414M, Num_Chunks:9,31.4548
,414M, Num_Chunks:9,25.1708
,414M, Num_Chunks:9,22.2185
,414M, Num_Chunks:9,20.4600
,414M, Num_Chunks:9,25.1888
,414M, Num_Chunks:9,21.4476
,415M, Num_Chunks:9,24.9184
,415M, Num_Chunks:9,21.5099
,415M, Num_Chunks:9,24.7771
,415M, Num_Chunks:9,24.1061
,415M, Num_Chunks:9,25.0026
,415M, Num_Chunks:9,24.9898
,415M, Num_Chunks:9,22.3693
,415M, Num_Chunks:9,22.5529
,415M, Num_Chunks:9,24.8962
,415M, Num_Chunks:9,18.7120
,416M, Num_Chunks:9,22.3207
,416M, Num_Chunks:9,26.0332
,416M, Num_Chunks:9,30.8404
,416M, Num_Chunks:9,24.1336
,416M, Num_Chunks:9,24.7335
,416M, Num_Chunks:9,25.3998
,416M, Num_Chunks:9,19.4510
,416M, Num_Chunks:9,21.3342
,416M, Num_Chunks:9,19.9551
,416M, Num_Chunks:9,23.8598
,417M, Num_Chunks:9,20.9547
,417M, Num_Chunks:9,26.5871
,417M, Num_Chunks:9,21.3915
,417M, Num_Chunks:9,28.0211
,417M, Num_Chunks:9,23.0986
,417M, Num_Chunks:9,19.9793
,417M, Num_Chunks:9,24.2318
,417M, Num_Chunks:9,18.0696
,417M, Num_Chunks:9,27.9151
,417M, Num_Chunks:9,29.8261
,418M, Num_Chunks:9,19.9489
,418M, Num_Chunks:9,23.9526
,418M, Num_Chunks:9,25.5754
,418M, Num_Chunks:9,21.0508
,418M, Num_Chunks:9,26.7253
,418M, Num_Chunks:9,17.1127
,418M, Num_Chunks:9,18.9282
,418M, Num_Chunks:9,21.0617
,418M, Num_Chunks:9,27.3852
,418M, Num_Chunks:9,19.7210
,419M, Num_Chunks:9,21.8150
,419M, Num_Chunks:9,25.8313
,419M, Num_Chunks:9,24.5067
,419M, Num_Chunks:9,24.9798
,419M, Num_Chunks:9,28.5236
,419M, Num_Chunks:9,29.4865
,419M, Num_Chunks:9,28.2492
,419M, Num_Chunks:9,22.2576
,419M, Num_Chunks:9,26.9665
,419M, Num_Chunks:9,26.6174
,420M, Num_Chunks:9,23.5832
,420M, Num_Chunks:9,25.9276
,420M, Num_Chunks:9,30.3061
,420M, Num_Chunks:9,29.0848
,420M, Num_Chunks:9,24.2071
,420M, Num_Chunks:9,20.7059
,420M, Num_Chunks:9,21.6078
,420M, Num_Chunks:9,27.9352
,420M, Num_Chunks:9,19.5712
,420M, Num_Chunks:9,24.5506
,421M, Num_Chunks:9,24.5655
,421M, Num_Chunks:9,20.7510
,421M, Num_Chunks:9,25.8937
,421M, Num_Chunks:9,17.4609
,421M, Num_Chunks:9,20.6354
,421M, Num_Chunks:9,17.6873
,421M, Num_Chunks:9,21.4960
,421M, Num_Chunks:9,32.3261
,421M, Num_Chunks:9,24.0281
,421M, Num_Chunks:9,21.7370
,422M, Num_Chunks:9,24.3307
,422M, Num_Chunks:9,26.5252
,422M, Num_Chunks:9,19.2707
,422M, Num_Chunks:9,25.8116
,422M, Num_Chunks:9,27.9851
,422M, Num_Chunks:9,22.7671
,422M, Num_Chunks:9,23.7659
,422M, Num_Chunks:9,19.5628
,422M, Num_Chunks:9,21.0931
,422M, Num_Chunks:9,30.2288
,423M, Num_Chunks:9,25.0564
,423M, Num_Chunks:9,28.0281
,423M, Num_Chunks:9,21.4450
,423M, Num_Chunks:9,23.7276
,423M, Num_Chunks:9,18.6855
,423M, Num_Chunks:9,22.0889
,423M, Num_Chunks:9,27.0764
,423M, Num_Chunks:9,28.3569
,423M, Num_Chunks:9,23.0469
,423M, Num_Chunks:9,24.7155
,424M, Num_Chunks:9,26.7494
,424M, Num_Chunks:9,23.3883
,424M, Num_Chunks:9,19.8208
,424M, Num_Chunks:9,23.0481
,424M, Num_Chunks:9,24.7138
,424M, Num_Chunks:9,25.8031
,424M, Num_Chunks:9,19.6016
,424M, Num_Chunks:9,18.2560
,424M, Num_Chunks:9,30.6194
,424M, Num_Chunks:9,24.3449
,425M, Num_Chunks:9,24.8224
,425M, Num_Chunks:9,33.2896
,425M, Num_Chunks:9,23.5087
,425M, Num_Chunks:9,23.5196
,425M, Num_Chunks:9,21.2251
,425M, Num_Chunks:9,20.9794
,425M, Num_Chunks:9,22.4226
,425M, Num_Chunks:9,24.6649
,425M, Num_Chunks:9,20.9494
,425M, Num_Chunks:9,17.8908
,426M, Num_Chunks:9,21.0504
,426M, Num_Chunks:9,27.2772
,426M, Num_Chunks:9,25.8977
,426M, Num_Chunks:9,17.1814
,426M, Num_Chunks:9,21.4709
,426M, Num_Chunks:9,30.0278
,426M, Num_Chunks:9,29.2214
,426M, Num_Chunks:9,21.2050
,426M, Num_Chunks:9,35.0869
,426M, Num_Chunks:9,18.2366
,427M, Num_Chunks:9,16.7244
,427M, Num_Chunks:9,19.6045
,427M, Num_Chunks:9,22.9214
,427M, Num_Chunks:9,20.4532
,427M, Num_Chunks:9,25.7587
,427M, Num_Chunks:9,18.8773
,427M, Num_Chunks:9,26.7840
,427M, Num_Chunks:9,21.4503
,427M, Num_Chunks:9,27.9291
,427M, Num_Chunks:9,27.3263
